,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC,nodes_pr,pr
911,513,1,888,1.43E-12,623,0.002054795,870,0,415,0.001369863,1120,0.000655593
912,526,1,889,1.43E-12,624,0.002054795,871,0,416,0.001369863,716,0.00065389
913,527,1,1014,1.43E-12,644,0.002054795,872,0,417,0.001369863,12,0.000653485
914,528,1,1015,1.43E-12,645,0.002054795,873,0,418,0.001369863,14,0.000653485
915,529,1,1016,1.43E-12,646,0.002054795,874,0,421,0.001369863,15,0.000653485
916,530,1,1017,1.43E-12,647,0.002054795,875,0,424,0.001369863,1394,0.000653485
917,531,1,1080,1.43E-12,663,0.002054795,876,0,444,0.001369863,1395,0.000653485
918,548,1,1081,1.43E-12,664,0.002054795,877,0,445,0.001369863,1396,0.000653485
919,549,1,1115,1.43E-12,665,0.002054795,878,0,453,0.001369863,574,0.00065311
920,552,1,1116,1.43E-12,666,0.002054795,879,0,456,0.001369863,575,0.00065311
921,553,1,1117,1.43E-12,678,0.002054795,880,0,470,0.001369863,576,0.00065311
922,554,1,1118,1.43E-12,680,0.002054795,881,0,472,0.001369863,984,0.000652532
923,567,1,1168,1.43E-12,681,0.002054795,882,0,473,0.001369863,1226,0.000652532
924,569,1,1169,1.43E-12,682,0.002054795,884,0,474,0.001369863,985,0.000652532
925,578,1,1170,1.43E-12,683,0.002054795,885,0,480,0.001369863,986,0.000652532
926,585,1,1171,1.43E-12,717,0.002054795,886,0,482,0.001369863,1227,0.000652532
927,586,1,1302,1.43E-12,718,0.002054795,887,0,490,0.001369863,1228,0.000652532
928,587,1,1303,1.43E-12,719,0.002054795,888,0,513,0.001369863,677,0.000651335
929,597,1,1304,1.43E-12,720,0.002054795,889,0,526,0.001369863,1380,0.000651319
930,601,1,1305,1.43E-12,768,0.002054795,890,0,527,0.001369863,1381,0.000651319
931,602,1,1340,1.43E-12,769,0.002054795,892,0,528,0.001369863,1382,0.000651319
932,603,1,1341,1.43E-12,770,0.002054795,893,0,529,0.001369863,1383,0.000651319
933,609,1,1342,1.43E-12,771,0.002054795,894,0,530,0.001369863,141,0.000650593
934,610,1,1343,1.43E-12,790,0.002054795,895,0,531,0.001369863,1432,0.000649001
935,637,1,1420,1.43E-12,791,0.002054795,896,0,548,0.001369863,1430,0.000649001
936,638,1,1421,1.43E-12,792,0.002054795,897,0,549,0.001369863,1431,0.000649001
937,640,1,1422,1.43E-12,793,0.002054795,898,0,552,0.001369863,173,0.00064815
938,641,1,1423,1.43E-12,839,0.002054795,899,0,553,0.001369863,537,0.00064692
939,642,1,1448,1.43E-12,883,0.002054795,900,0,554,0.001369863,538,0.00064692
940,643,1,1449,1.43E-12,886,0.002054795,901,0,578,0.001369863,539,0.00064692
941,670,1,1450,1.43E-12,887,0.002054795,902,0,585,0.001369863,1148,0.000646522
942,671,1,1451,1.43E-12,888,0.002054795,903,0,586,0.001369863,1149,0.000646522
943,672,1,473,1.14E-12,889,0.002054795,904,0,587,0.001369863,1150,0.000646522
944,678,1,474,1.14E-12,965,0.002054795,905,0,597,0.001369863,1151,0.000646522
945,684,1,730,1.14E-12,1014,0.002054795,907,0,601,0.001369863,439,0.00064504
946,687,1,731,1.14E-12,1015,0.002054795,908,0,602,0.001369863,440,0.00064504
947,688,1,1291,1.14E-12,1016,0.002054795,909,0,603,0.001369863,441,0.00064504
948,689,1,1292,1.14E-12,1017,0.002054795,911,0,610,0.001369863,1240,0.000644452
949,690,1,79,8.23E-13,1059,0.002054795,912,0,632,0.001369863,1241,0.000644452
950,691,1,80,8.23E-13,1080,0.002054795,913,0,633,0.001369863,1242,0.000644452
951,692,1,982,7.28E-13,1081,0.002054795,914,0,637,0.001369863,1239,0.000644452
952,703,1,1301,7.28E-13,1115,0.002054795,915,0,638,0.001369863,45,0.000644275
953,704,1,1379,5.59E-13,1116,0.002054795,916,0,640,0.001369863,46,0.000644275
954,711,1,84,3.93E-13,1117,0.002054795,920,0,641,0.001369863,47,0.000644275
955,730,1,910,3.93E-13,1118,0.002054795,921,0,642,0.001369863,610,0.000640464
956,731,1,196,3.00E-13,1130,0.002054795,922,0,643,0.001369863,256,0.000640193
957,733,1,1193,3.00E-13,1168,0.002054795,923,0,670,0.001369863,257,0.000640193
958,734,1,270,2.46E-13,1169,0.002054795,924,0,671,0.001369863,740,0.000640106
959,735,1,271,2.46E-13,1170,0.002054795,925,0,672,0.001369863,741,0.000640106
960,736,1,85,2.43E-13,1171,0.002054795,926,0,684,0.001369863,742,0.000640106
961,738,1,670,2.43E-13,1302,0.002054795,927,0,687,0.001369863,195,0.000639846
962,739,1,908,2.43E-13,1303,0.002054795,928,0,688,0.001369863,1191,0.000639846
963,761,1,909,2.43E-13,1304,0.002054795,929,0,689,0.001369863,1192,0.000639846
964,762,1,195,1.92E-13,1305,0.002054795,930,0,690,0.001369863,1265,0.000639846
965,763,1,197,1.92E-13,1340,0.002054795,931,0,691,0.001369863,1359,0.000639846
966,782,1,269,1.92E-13,1341,0.002054795,933,0,692,0.001369863,197,0.000639846
967,783,1,272,1.92E-13,1342,0.002054795,934,0,703,0.001369863,1266,0.000639846
968,784,1,1191,1.92E-13,1343,0.002054795,935,0,704,0.001369863,1360,0.000639846
969,787,1,1192,1.92E-13,1372,0.002054795,936,0,711,0.001369863,516,0.000639658
970,788,1,1265,1.92E-13,1375,0.002054795,937,0,730,0.001369863,517,0.000639658
971,796,1,1266,1.92E-13,1420,0.002054795,938,0,731,0.001369863,518,0.000639658
972,797,1,1359,1.92E-13,1421,0.002054795,939,0,733,0.001369863,10,0.000639508
973,798,1,1360,1.92E-13,1422,0.002054795,940,0,734,0.001369863,1435,0.000639245
974,799,1,924,1.50E-13,1423,0.002054795,942,0,735,0.001369863,1436,0.000639245
975,800,1,1047,1.50E-13,1448,0.002054795,943,0,736,0.001369863,1437,0.000639245
976,801,1,419,7.95E-14,1449,0.002054795,944,0,738,0.001369863,1438,0.000639245
977,802,1,112,7.95E-14,1450,0.002054795,945,0,739,0.001369863,1439,0.000639245
978,805,1,457,7.95E-14,1451,0.002054795,946,0,761,0.001369863,1440,0.000639245
979,806,1,455,7.95E-14,110,0.001902588,947,0,762,0.001369863,101,0.000639038
980,807,1,421,6.91E-14,229,0.001902588,949,0,763,0.001369863,102,0.000639038
981,808,1,456,6.91E-14,1172,0.001902588,950,0,766,0.001369863,159,0.000639038
982,809,1,0,4.10E-14,195,0.001826484,951,0,782,0.001369863,160,0.000639038
983,810,1,161,4.10E-14,197,0.001826484,952,0,783,0.001369863,165,0.000639038
984,811,1,167,4.10E-14,341,0.001826484,953,0,784,0.001369863,166,0.000639038
985,822,1,569,4.10E-14,421,0.001826484,954,0,787,0.001369863,296,0.000639038
986,823,1,609,4.10E-14,456,0.001826484,956,0,788,0.001369863,297,0.000639038
987,824,1,678,4.10E-14,1191,0.001826484,957,0,796,0.001369863,671,0.000639038
988,827,1,883,4.10E-14,1192,0.001826484,958,0,797,0.001369863,672,0.000639038
989,828,1,965,4.10E-14,1265,0.001826484,959,0,798,0.001369863,838,0.000639038
990,829,1,1059,4.10E-14,1266,0.001826484,960,0,799,0.001369863,840,0.000639038
991,838,1,100,4.10E-14,1359,0.001826484,961,0,800,0.001369863,966,0.000639038
992,839,1,295,4.10E-14,1360,0.001826484,962,0,801,0.001369863,967,0.000639038
993,840,1,839,4.10E-14,633,0.001712329,963,0,802,0.001369863,1174,0.000639038
994,841,1,1,3.50E-14,982,0.001565558,964,0,805,0.001369863,1175,0.000639038
995,842,1,159,3.50E-14,1301,0.001565558,966,0,806,0.001369863,1370,0.000639038
996,843,1,160,3.50E-14,1,0.001541096,967,0,807,0.001369863,1371,0.000639038
997,847,1,165,3.50E-14,101,0.001541096,968,0,808,0.001369863,950,0.000637554
998,848,1,166,3.50E-14,102,0.001541096,969,0,809,0.001369863,432,0.000637439
999,849,1,671,3.50E-14,159,0.001541096,970,0,810,0.001369863,433,0.000637439
1000,860,1,672,3.50E-14,160,0.001541096,971,0,811,0.001369863,434,0.000637439
1001,861,1,703,3.50E-14,165,0.001541096,972,0,822,0.001369863,435,0.000637439
1002,862,1,704,3.50E-14,166,0.001541096,973,0,823,0.001369863,436,0.000637439
1003,870,1,738,3.50E-14,269,0.001541096,974,0,824,0.001369863,1415,0.000637431
1004,876,1,739,3.50E-14,272,0.001541096,975,0,827,0.001369863,1417,0.000637431
1005,877,1,966,3.50E-14,296,0.001541096,976,0,828,0.001369863,1416,0.000637431
1006,878,1,967,3.50E-14,297,0.001541096,977,0,829,0.001369863,806,0.000636653
1007,883,1,1007,3.50E-14,671,0.001541096,978,0,838,0.001369863,805,0.000636653
1008,890,1,1174,3.50E-14,672,0.001541096,979,0,840,0.001369863,70,0.00063648
1009,892,1,1175,3.50E-14,703,0.001541096,980,0,841,0.001369863,71,0.00063648
1010,893,1,1370,3.50E-14,704,0.001541096,981,0,842,0.001369863,72,0.00063648
1011,894,1,1371,3.50E-14,738,0.001541096,982,0,843,0.001369863,238,0.000632621
1012,895,1,101,3.50E-14,739,0.001541096,984,0,847,0.001369863,1443,0.000632357
1013,896,1,102,3.50E-14,838,0.001541096,985,0,848,0.001369863,1444,0.000632357
1014,897,1,296,3.50E-14,840,0.001541096,986,0,849,0.001369863,1445,0.000632357
1015,908,1,297,3.50E-14,966,0.001541096,987,0,860,0.001369863,1446,0.000632357
1016,909,1,838,3.50E-14,967,0.001541096,989,0,861,0.001369863,1200,0.000631449
1017,910,1,840,3.50E-14,1007,0.001541096,990,0,862,0.001369863,1201,0.000631449
1018,914,1,111,3.45E-14,1174,0.001541096,991,0,865,0.001369863,1202,0.000631449
1019,915,1,420,3.45E-14,1175,0.001541096,992,0,870,0.001369863,1203,0.000631449
1020,916,1,875,3.45E-14,1370,0.001541096,993,0,876,0.001369863,186,0.000631128
1021,920,1,454,3.45E-14,1371,0.001541096,994,0,877,0.001369863,187,0.000631128
1022,940,1,856,1.89E-14,1236,0.001426941,995,0,878,0.001369863,188,0.000631128
1023,953,1,863,1.89E-14,1338,0.001426941,996,0,890,0.001369863,220,0.000627393
1024,954,1,568,1.89E-14,16,0.001369863,997,0,892,0.001369863,221,0.000627393
1025,959,1,608,1.89E-14,17,0.001369863,999,0,893,0.001369863,627,0.000627268
1026,965,1,677,1.89E-14,18,0.001369863,1000,0,894,0.001369863,628,0.000627268
1027,966,1,803,1.89E-14,19,0.001369863,1001,0,895,0.001369863,629,0.000627268
1028,967,1,881,1.89E-14,20,0.001369863,1002,0,896,0.001369863,721,0.000626797
1029,968,1,882,1.89E-14,21,0.001369863,1003,0,897,0.001369863,722,0.000626797
1030,969,1,964,1.89E-14,25,0.001369863,1004,0,908,0.001369863,723,0.000626797
1031,971,1,1060,1.89E-14,26,0.001369863,1005,0,909,0.001369863,724,0.000626797
1032,972,1,1211,1.89E-14,27,0.001369863,1006,0,914,0.001369863,208,0.000626275
1033,973,1,1280,1.89E-14,56,0.001369863,1007,0,915,0.001369863,1307,0.000625113
1034,1005,1,16,1.43E-14,57,0.001369863,1008,0,916,0.001369863,473,0.000624974
1035,1006,1,17,1.43E-14,58,0.001369863,1011,0,920,0.001369863,474,0.000624974
1036,1007,1,18,1.43E-14,63,0.001369863,1012,0,940,0.001369863,730,0.000624974
1037,1008,1,19,1.43E-14,64,0.001369863,1013,0,941,0.001369863,731,0.000624974
1038,1011,1,20,1.43E-14,65,0.001369863,1014,0,953,0.001369863,1291,0.000624974
1039,1018,1,21,1.43E-14,81,0.001369863,1015,0,954,0.001369863,1292,0.000624974
1040,1019,1,25,1.43E-14,82,0.001369863,1016,0,959,0.001369863,1410,0.000623714
1041,1020,1,26,1.43E-14,83,0.001369863,1017,0,966,0.001369863,1408,0.000623714
1042,1021,1,27,1.43E-14,87,0.001369863,1018,0,967,0.001369863,1409,0.000623714
1043,1022,1,56,1.43E-14,88,0.001369863,1019,0,968,0.001369863,1397,0.000623456
1044,1023,1,57,1.43E-14,89,0.001369863,1020,0,969,0.001369863,1398,0.000623456
1045,1040,1,58,1.43E-14,97,0.001369863,1021,0,971,0.001369863,1399,0.000623456
1046,1041,1,63,1.43E-14,98,0.001369863,1022,0,972,0.001369863,1249,0.00062322
1047,1042,1,64,1.43E-14,99,0.001369863,1023,0,973,0.001369863,969,0.000622838
1048,1059,1,65,1.43E-14,111,0.001369863,1024,0,1005,0.001369863,1139,0.000622646
1049,1077,1,81,1.43E-14,115,0.001369863,1025,0,1006,0.001369863,1140,0.000622646
1050,1086,1,82,1.43E-14,116,0.001369863,1027,0,1007,0.001369863,1154,0.000622646
1051,1087,1,83,1.43E-14,117,0.001369863,1028,0,1008,0.001369863,1155,0.000622646
1052,1088,1,87,1.43E-14,158,0.001369863,1029,0,1011,0.001369863,1346,0.000622615
1053,1093,1,88,1.43E-14,162,0.001369863,1030,0,1018,0.001369863,1347,0.000622615
1054,1094,1,89,1.43E-14,163,0.001369863,1031,0,1019,0.001369863,1348,0.000622615
1055,1095,1,97,1.43E-14,164,0.001369863,1032,0,1020,0.001369863,1349,0.000622615
1056,1096,1,98,1.43E-14,168,0.001369863,1033,0,1021,0.001369863,125,0.000620908
1057,1104,1,99,1.43E-14,169,0.001369863,1034,0,1022,0.001369863,327,0.000620616
1058,1105,1,115,1.43E-14,170,0.001369863,1035,0,1023,0.001369863,329,0.000620616
1059,1106,1,116,1.43E-14,198,0.001369863,1036,0,1040,0.001369863,342,0.000620357
1060,1125,1,117,1.43E-14,199,0.001369863,1037,0,1041,0.001369863,343,0.000620357
1061,1126,1,162,1.43E-14,200,0.001369863,1038,0,1042,0.001369863,889,0.000620295
1062,1127,1,163,1.43E-14,201,0.001369863,1040,0,1077,0.001369863,80,0.000619777
1063,1128,1,164,1.43E-14,202,0.001369863,1041,0,1086,0.001369863,79,0.000619777
1064,1137,1,168,1.43E-14,203,0.001369863,1042,0,1087,0.001369863,656,0.000616769
1065,1138,1,169,1.43E-14,214,0.001369863,1043,0,1088,0.001369863,658,0.000616769
1066,1139,1,170,1.43E-14,234,0.001369863,1044,0,1093,0.001369863,653,0.000616769
1067,1140,1,198,1.43E-14,235,0.001369863,1045,0,1094,0.001369863,919,0.000616033
1068,1154,1,199,1.43E-14,236,0.001369863,1046,0,1095,0.001369863,321,0.000616017
1069,1155,1,200,1.43E-14,273,0.001369863,1047,0,1096,0.001369863,147,0.000616017
1070,1156,1,201,1.43E-14,274,0.001369863,1049,0,1104,0.001369863,148,0.000616017
1071,1157,1,202,1.43E-14,275,0.001369863,1050,0,1105,0.001369863,218,0.000616017
1072,1158,1,203,1.43E-14,300,0.001369863,1051,0,1106,0.001369863,219,0.000616017
1073,1164,1,234,1.43E-14,336,0.001369863,1052,0,1125,0.001369863,322,0.000616017
1074,1165,1,235,1.43E-14,337,0.001369863,1054,0,1126,0.001369863,1080,0.000616017
1075,1166,1,236,1.43E-14,338,0.001369863,1055,0,1127,0.001369863,1081,0.000616017
1076,1173,1,273,1.43E-14,348,0.001369863,1056,0,1128,0.001369863,908,0.000615738
1077,1174,1,274,1.43E-14,349,0.001369863,1057,0,1137,0.001369863,909,0.000615738
1078,1175,1,275,1.43E-14,350,0.001369863,1058,0,1138,0.001369863,1286,0.000615343
1079,1191,1,336,1.43E-14,354,0.001369863,1060,0,1139,0.001369863,1287,0.000615343
1080,1192,1,337,1.43E-14,355,0.001369863,1062,0,1140,0.001369863,1288,0.000615343
1081,1197,1,338,1.43E-14,356,0.001369863,1063,0,1154,0.001369863,1289,0.000615343
1082,1198,1,348,1.43E-14,361,0.001369863,1064,0,1155,0.001369863,1290,0.000615343
1083,1215,1,349,1.43E-14,362,0.001369863,1065,0,1156,0.001369863,1181,0.000615045
1084,1216,1,350,1.43E-14,363,0.001369863,1066,0,1157,0.001369863,1182,0.000615045
1085,1217,1,354,1.43E-14,364,0.001369863,1067,0,1158,0.001369863,1183,0.000615045
1086,1222,1,355,1.43E-14,365,0.001369863,1068,0,1164,0.001369863,1137,0.000614898
1087,1223,1,356,1.43E-14,366,0.001369863,1069,0,1165,0.001369863,1138,0.000614898
1088,1224,1,361,1.43E-14,402,0.001369863,1070,0,1166,0.001369863,1296,0.000614639
1089,1233,1,362,1.43E-14,403,0.001369863,1071,0,1173,0.001369863,1297,0.000614639
1090,1234,1,363,1.43E-14,404,0.001369863,1072,0,1174,0.001369863,1295,0.000614639
1091,1237,1,364,1.43E-14,405,0.001369863,1073,0,1175,0.001369863,703,0.000614271
1092,1238,1,365,1.43E-14,406,0.001369863,1074,0,1191,0.001369863,704,0.000614271
1093,1262,1,366,1.43E-14,407,0.001369863,1075,0,1192,0.001369863,660,0.000613722
1094,1263,1,402,1.43E-14,411,0.001369863,1077,0,1197,0.001369863,661,0.000613722
1095,1264,1,403,1.43E-14,416,0.001369863,1078,0,1198,0.001369863,662,0.000613722
1096,1265,1,404,1.43E-14,417,0.001369863,1079,0,1215,0.001369863,1197,0.000612925
1097,1266,1,405,1.43E-14,418,0.001369863,1080,0,1216,0.001369863,1198,0.000612925
1098,1267,1,406,1.43E-14,420,0.001369863,1081,0,1217,0.001369863,1427,0.000612689
1099,1268,1,407,1.43E-14,424,0.001369863,1082,0,1222,0.001369863,1428,0.000612689
1100,1269,1,416,1.43E-14,454,0.001369863,1083,0,1223,0.001369863,1429,0.000612689
1101,1272,1,417,1.43E-14,526,0.001369863,1084,0,1224,0.001369863,75,0.000612653
1102,1273,1,418,1.43E-14,527,0.001369863,1085,0,1233,0.001369863,76,0.000612653
1103,1274,1,526,1.43E-14,528,0.001369863,1086,0,1234,0.001369863,77,0.000612653
1104,1275,1,527,1.43E-14,529,0.001369863,1087,0,1237,0.001369863,1101,0.000612653
1105,1291,1,528,1.43E-14,530,0.001369863,1088,0,1238,0.001369863,1102,0.000612653
1106,1292,1,529,1.43E-14,531,0.001369863,1089,0,1262,0.001369863,1103,0.000612653
1107,1306,1,530,1.43E-14,552,0.001369863,1090,0,1263,0.001369863,210,0.000612074
1108,1307,1,531,1.43E-14,553,0.001369863,1091,0,1264,0.001369863,346,0.00061143
1109,1308,1,552,1.43E-14,554,0.001369863,1092,0,1265,0.001369863,347,0.00061143
1110,1309,1,553,1.43E-14,585,0.001369863,1093,0,1266,0.001369863,650,0.000611385
1111,1310,1,554,1.43E-14,586,0.001369863,1094,0,1267,0.001369863,651,0.000611385
1112,1334,1,585,1.43E-14,587,0.001369863,1095,0,1268,0.001369863,1350,0.000611178
1113,1345,1,586,1.43E-14,601,0.001369863,1096,0,1269,0.001369863,1351,0.000611178
1114,1353,1,587,1.43E-14,602,0.001369863,1097,0,1272,0.001369863,1352,0.000611178
1115,1354,1,601,1.43E-14,603,0.001369863,1098,0,1273,0.001369863,389,0.000610868
1116,1355,1,602,1.43E-14,641,0.001369863,1099,0,1274,0.001369863,392,0.000610868
1117,1356,1,603,1.43E-14,642,0.001369863,1100,0,1275,0.001369863,487,0.000610655
1118,1357,1,641,1.43E-14,643,0.001369863,1101,0,1291,0.001369863,1298,0.000609585
1119,1358,1,642,1.43E-14,687,0.001369863,1102,0,1292,0.001369863,1299,0.000609585
1120,1359,1,643,1.43E-14,688,0.001369863,1103,0,1306,0.001369863,212,0.000609416
1121,1360,1,687,1.43E-14,689,0.001369863,1104,0,1307,0.001369863,620,0.000609362
1122,1363,1,688,1.43E-14,734,0.001369863,1105,0,1308,0.001369863,1294,0.000608864
1123,1364,1,689,1.43E-14,735,0.001369863,1106,0,1309,0.001369863,55,0.000608636
1124,1365,1,734,1.43E-14,736,0.001369863,1108,0,1310,0.001369863,649,0.000608491
1125,1366,1,735,1.43E-14,761,0.001369863,1109,0,1334,0.001369863,306,0.000608295
1126,1367,1,736,1.43E-14,762,0.001369863,1110,0,1345,0.001369863,307,0.000608295
1127,1370,1,761,1.43E-14,763,0.001369863,1111,0,1353,0.001369863,110,0.000608292
1128,1371,1,762,1.43E-14,766,0.001369863,1112,0,1354,0.001369863,1172,0.000608292
1129,1390,1,763,1.43E-14,782,0.001369863,1113,0,1355,0.001369863,982,0.000607974
1130,1391,1,782,1.43E-14,783,0.001369863,1114,0,1356,0.001369863,1301,0.000607974
1131,1392,1,783,1.43E-14,784,0.001369863,1115,0,1357,0.001369863,579,0.000607627
1132,1393,1,784,1.43E-14,796,0.001369863,1116,0,1358,0.001369863,580,0.000607627
1133,1404,1,796,1.43E-14,797,0.001369863,1117,0,1359,0.001369863,608,0.000607396
1134,1412,1,797,1.43E-14,798,0.001369863,1118,0,1360,0.001369863,803,0.000607396
1135,1413,1,798,1.43E-14,800,0.001369863,1119,0,1363,0.001369863,856,0.000607396
1136,1414,1,800,1.43E-14,801,0.001369863,1120,0,1364,0.001369863,863,0.000607396
1137,1447,1,801,1.43E-14,802,0.001369863,1121,0,1365,0.001369863,882,0.000607396
1138,1452,1,802,1.43E-14,822,0.001369863,1122,0,1366,0.001369863,964,0.000607396
1139,1460,1,822,1.43E-14,823,0.001369863,1123,0,1367,0.001369863,1060,0.000607396
1140,7,0,823,1.43E-14,824,0.001369863,1124,0,1370,0.001369863,1211,0.000607396
1141,39,0,824,1.43E-14,827,0.001369863,1125,0,1371,0.001369863,1280,0.000607396
1142,40,0,827,1.43E-14,828,0.001369863,1126,0,1390,0.001369863,504,0.00060679
1143,86,0,828,1.43E-14,829,0.001369863,1127,0,1391,0.001369863,157,0.000606126
1144,103,0,829,1.43E-14,841,0.001369863,1128,0,1392,0.001369863,215,0.000606126
1145,104,0,841,1.43E-14,842,0.001369863,1129,0,1393,0.001369863,301,0.000606126
1146,105,0,842,1.43E-14,843,0.001369863,1131,0,1404,0.001369863,388,0.000606126
1147,106,0,843,1.43E-14,847,0.001369863,1132,0,1412,0.001369863,401,0.000606126
1148,108,0,847,1.43E-14,848,0.001369863,1133,0,1413,0.001369863,410,0.000606126
1149,110,0,848,1.43E-14,849,0.001369863,1134,0,1414,0.001369863,412,0.000606126
1150,111,0,849,1.43E-14,860,0.001369863,1135,0,1447,0.001369863,425,0.000606126
1151,114,0,860,1.43E-14,861,0.001369863,1136,0,1452,0.001369863,659,0.000606126
1152,121,0,861,1.43E-14,862,0.001369863,1137,0,1458,0.001369863,767,0.000606126
1153,122,0,862,1.43E-14,865,0.001369863,1138,0,1460,0.001369863,866,0.000606126
1154,128,0,876,1.43E-14,875,0.001369863,1139,0,7,0.000684932,942,0.000606126
1155,129,0,877,1.43E-14,876,0.001369863,1140,0,39,0.000684932,974,0.000606126
1156,130,0,878,1.43E-14,877,0.001369863,1141,0,40,0.000684932,1001,0.000606126
1157,144,0,892,1.43E-14,878,0.001369863,1142,0,86,0.000684932,1084,0.000606126
1158,151,0,893,1.43E-14,892,0.001369863,1143,0,103,0.000684932,1300,0.000606126
1159,152,0,894,1.43E-14,893,0.001369863,1144,0,104,0.000684932,1457,0.000606126
1160,153,0,895,1.43E-14,894,0.001369863,1145,0,105,0.000684932,1459,0.000606126
1161,155,0,896,1.43E-14,895,0.001369863,1146,0,106,0.000684932,1372,0.000604609
1162,156,0,897,1.43E-14,896,0.001369863,1147,0,108,0.000684932,1375,0.000604609
1163,157,0,914,1.43E-14,897,0.001369863,1148,0,110,0.000684932,268,0.000603501
1164,158,0,915,1.43E-14,914,0.001369863,1149,0,111,0.000684932,262,0.000603501
1165,171,0,916,1.43E-14,915,0.001369863,1150,0,114,0.000684932,263,0.000603501
1166,172,0,971,1.43E-14,916,0.001369863,1151,0,121,0.000684932,267,0.000603501
1167,193,0,972,1.43E-14,941,0.001369863,1152,0,122,0.000684932,319,0.000603322
1168,194,0,973,1.43E-14,971,0.001369863,1153,0,128,0.000684932,1268,0.000603054
1169,214,0,1018,1.43E-14,972,0.001369863,1154,0,129,0.000684932,1269,0.000603054
1170,215,0,1019,1.43E-14,973,0.001369863,1155,0,130,0.000684932,1043,0.000602061
1171,223,0,1020,1.43E-14,1018,0.001369863,1156,0,151,0.000684932,1044,0.000602061
1172,224,0,1021,1.43E-14,1019,0.001369863,1157,0,152,0.000684932,458,0.000601974
1173,225,0,1022,1.43E-14,1020,0.001369863,1158,0,153,0.000684932,459,0.000601974
1174,227,0,1023,1.43E-14,1021,0.001369863,1159,0,155,0.000684932,534,0.000601264
1175,229,0,1093,1.43E-14,1022,0.001369863,1160,0,156,0.000684932,1331,0.000600942
1176,232,0,1094,1.43E-14,1023,0.001369863,1161,0,157,0.000684932,956,0.000600918
1177,244,0,1095,1.43E-14,1093,0.001369863,1162,0,171,0.000684932,111,0.000600866
1178,245,0,1104,1.43E-14,1094,0.001369863,1163,0,172,0.000684932,420,0.000600866
1179,254,0,1105,1.43E-14,1095,0.001369863,1164,0,193,0.000684932,421,0.000600866
1180,255,0,1106,1.43E-14,1104,0.001369863,1165,0,194,0.000684932,454,0.000600866
1181,278,0,1126,1.43E-14,1105,0.001369863,1166,0,215,0.000684932,456,0.000600866
1182,293,0,1127,1.43E-14,1106,0.001369863,1167,0,223,0.000684932,875,0.000600866
1183,294,0,1128,1.43E-14,1126,0.001369863,1168,0,224,0.000684932,1425,0.000599752
1184,300,0,1156,1.43E-14,1127,0.001369863,1169,0,225,0.000684932,668,0.00059852
1185,301,0,1157,1.43E-14,1128,0.001369863,1170,0,227,0.000684932,430,0.000598405
1186,319,0,1158,1.43E-14,1156,0.001369863,1171,0,229,0.000684932,341,0.000597937
1187,345,0,1164,1.43E-14,1157,0.001369863,1172,0,232,0.000684932,108,0.000597794
1188,388,0,1165,1.43E-14,1158,0.001369863,1173,0,244,0.000684932,1214,0.000597578
1189,396,0,1166,1.43E-14,1164,0.001369863,1174,0,245,0.000684932,1272,0.000597291
1190,399,0,1215,1.43E-14,1165,0.001369863,1175,0,254,0.000684932,179,0.000596143
1191,400,0,1216,1.43E-14,1166,0.001369863,1176,0,255,0.000684932,1108,0.000596133
1192,401,0,1217,1.43E-14,1215,0.001369863,1177,0,278,0.000684932,1109,0.000596133
1193,409,0,1222,1.43E-14,1216,0.001369863,1178,0,293,0.000684932,1110,0.000596133
1194,410,0,1223,1.43E-14,1217,0.001369863,1179,0,294,0.000684932,1111,0.000596133
1195,411,0,1224,1.43E-14,1222,0.001369863,1180,0,301,0.000684932,510,0.000595368
1196,412,0,1262,1.43E-14,1223,0.001369863,1181,0,319,0.000684932,247,0.000595291
1197,413,0,1263,1.43E-14,1224,0.001369863,1182,0,345,0.000684932,248,0.000595291
1198,414,0,1264,1.43E-14,1262,0.001369863,1183,0,388,0.000684932,251,0.000595291
1199,420,0,1273,1.43E-14,1263,0.001369863,1184,0,396,0.000684932,253,0.000595291
1200,423,0,1274,1.43E-14,1264,0.001369863,1185,0,399,0.000684932,269,0.00059523
1201,424,0,1275,1.43E-14,1273,0.001369863,1186,0,400,0.000684932,272,0.00059523
1202,425,0,1308,1.43E-14,1274,0.001369863,1188,0,401,0.000684932,1178,0.000595139
1203,430,0,1309,1.43E-14,1275,0.001369863,1189,0,409,0.000684932,1179,0.000595139
1204,454,0,1310,1.43E-14,1308,0.001369863,1190,0,410,0.000684932,810,0.000594627
1205,462,0,1353,1.43E-14,1309,0.001369863,1191,0,412,0.000684932,811,0.000594627
1206,463,0,1354,1.43E-14,1310,0.001369863,1192,0,413,0.000684932,652,0.000594091
1207,464,0,1355,1.43E-14,1353,0.001369863,1194,0,414,0.000684932,502,0.000593915
1208,465,0,1356,1.43E-14,1354,0.001369863,1195,0,420,0.000684932,503,0.000593915
1209,466,0,1357,1.43E-14,1355,0.001369863,1196,0,423,0.000684932,394,0.0005937
1210,471,0,1358,1.43E-14,1356,0.001369863,1197,0,425,0.000684932,634,0.000593536
1211,476,0,1365,1.43E-14,1357,0.001369863,1198,0,430,0.000684932,153,0.000592831
1212,477,0,1366,1.43E-14,1358,0.001369863,1199,0,454,0.000684932,383,0.00059239
