,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC,nodes_pr,pr
897,533,0,967,0.002350582,923,0.252228164,942,1.52E-05,625,0.001766784,942,0.000676747
898,534,0,666,0.002336304,600,0.252115813,359,1.50E-05,630,0.001766784,547,0.000676701
899,535,0,915,0.002308179,925,0.252059675,1089,1.36E-05,638,0.001766784,780,0.000676474
900,543,0,1019,0.002261018,638,0.252003562,850,1.36E-05,652,0.001766784,473,0.000676224
901,546,0,549,0.002246738,1011,0.252003562,977,1.31E-05,654,0.001766784,287,0.00067591
902,547,0,737,0.002241977,1010,0.251947474,943,1.31E-05,664,0.001766784,1062,0.000675789
903,549,0,781,0.002235495,293,0.251667408,791,1.30E-05,672,0.001766784,826,0.000675337
904,559,0,344,0.002212113,612,0.251555556,882,1.28E-05,673,0.001766784,271,0.000675158
905,569,0,906,0.002190389,899,0.251555556,695,1.21E-05,680,0.001766784,1128,0.000675029
906,574,0,962,0.002151603,608,0.251387964,796,1.21E-05,681,0.001766784,1060,0.000674527
907,576,0,652,0.00215017,773,0.251387964,447,1.21E-05,682,0.001766784,1127,0.00067414
908,579,0,684,0.002150002,530,0.25127636,981,1.18E-05,683,0.001766784,170,0.000673789
909,581,0,612,0.002130026,751,0.251164855,543,1.18E-05,712,0.001766784,1059,0.000673786
910,582,0,963,0.002121641,559,0.251109139,849,1.15E-05,715,0.001766784,715,0.000673657
911,586,0,965,0.002121641,1029,0.251053449,825,1.14E-05,726,0.001766784,1105,0.000672882
912,588,0,802,0.002103258,876,0.250608811,1035,1.06E-05,731,0.001766784,926,0.000672837
913,612,0,803,0.002103258,930,0.250608811,993,1.03E-05,732,0.001766784,966,0.000672832
914,614,0,1002,0.002090865,1023,0.250553342,473,8.61E-06,734,0.001766784,861,0.000672589
915,615,0,1097,0.002083384,1052,0.250442478,393,8.61E-06,737,0.001766784,1084,0.000672398
916,616,0,497,0.002082406,924,0.250276365,746,8.57E-06,738,0.001766784,538,0.000672283
917,617,0,1004,0.002058879,524,0.250165746,780,8.04E-06,761,0.001766784,447,0.000672166
918,618,0,1054,0.002054455,1072,0.250110473,477,7.92E-06,767,0.001766784,968,0.00067203
919,619,0,1099,0.002048283,525,0.2499448,1059,7.90E-06,775,0.001766784,977,0.000671904
920,625,0,664,0.002044725,938,0.2499448,885,7.35E-06,776,0.001766784,225,0.000671898
921,627,0,1010,0.002038975,939,0.249834474,887,7.35E-06,796,0.001766784,1114,0.000671855
922,634,0,923,0.002005246,987,0.249779347,576,6.99E-06,798,0.001766784,1015,0.000671529
923,636,0,1072,0.001939382,1019,0.249779347,122,6.81E-06,800,0.001766784,652,0.000671336
924,638,0,530,0.001937008,325,0.249339207,913,5.65E-06,806,0.001766784,59,0.000671051
925,643,0,529,0.001928863,1060,0.249284299,892,5.64E-06,812,0.001766784,1046,0.000671046
926,652,0,870,0.001901046,309,0.249229414,822,4.61E-06,813,0.001766784,947,0.000670967
927,664,0,681,0.001891434,1045,0.249064906,625,4.10E-06,814,0.001766784,948,0.000670967
928,665,0,604,0.001882565,1022,0.248955355,937,4.03E-06,819,0.001766784,910,0.000670858
929,666,0,926,0.001863202,172,0.248900616,731,3.66E-06,822,0.001766784,524,0.000670837
930,669,0,1042,0.001855494,734,0.248900616,732,3.66E-06,825,0.001766784,1092,0.000670597
931,671,0,1061,0.001830708,991,0.248900616,1046,2.89E-06,827,0.001766784,819,0.000670321
932,672,0,876,0.001807969,1005,0.2488459,1012,2.23E-06,834,0.001766784,172,0.000670023
933,677,0,1013,0.00179431,1040,0.248791209,675,2.05E-06,838,0.001766784,176,0.000669954
934,678,0,733,0.001787403,966,0.248736541,879,1.77E-06,840,0.001766784,31,0.000669834
935,680,0,524,0.001769698,822,0.248681898,25,0,841,0.001766784,917,0.000669809
936,681,0,784,0.001762783,1077,0.248518112,34,0,849,0.001766784,707,0.000669783
937,683,0,864,0.001760795,715,0.248354541,35,0,865,0.001766784,625,0.000669268
938,684,0,1030,0.001751535,684,0.248300066,36,0,876,0.001766784,1099,0.000669261
939,685,0,899,0.001708173,882,0.248136782,108,0,882,0.001766784,973,0.00066889
940,687,0,909,0.001705249,1021,0.247810858,110,0,910,0.001766784,737,0.000668874
941,689,0,309,0.001700145,1002,0.247756621,138,0,924,0.001766784,993,0.000668391
942,702,0,1022,0.001682757,862,0.247485789,172,0,925,0.001766784,876,0.000668153
943,703,0,638,0.001679147,689,0.247431694,174,0,926,0.001766784,1027,0.000667734
944,712,0,739,0.001671474,110,0.247215549,231,0,932,0.001766784,840,0.000667172
945,713,0,1060,0.001666403,788,0.247161572,246,0,950,0.001766784,138,0.000667085
946,715,0,1023,0.001665833,988,0.247107618,252,0,960,0.001766784,892,0.000667056
947,716,0,987,0.001661518,1058,0.247107618,260,0,966,0.001766784,681,0.000667037
948,721,0,1059,0.001649115,753,0.246945899,291,0,968,0.001766784,822,0.000666924
949,726,0,924,0.001634593,910,0.246569375,293,0,973,0.001766784,804,0.000666754
950,731,0,1011,0.001625165,34,0.246515679,317,0,983,0.001766784,937,0.000666165
951,732,0,1045,0.001622407,35,0.246515679,344,0,992,0.001766784,795,0.000665988
952,733,0,689,0.001592224,36,0.246515679,373,0,993,0.001766784,153,0.000665431
953,737,0,976,0.001590881,1096,0.246086957,423,0,996,0.001766784,282,0.000665414
954,739,0,822,0.001586101,968,0.245819761,441,0,997,0.001766784,441,0.000665307
955,748,0,608,0.001585814,666,0.245713045,462,0,998,0.001766784,448,0.000665209
956,750,0,840,0.001580898,902,0.245659722,472,0,1007,0.001766784,25,0.000664956
957,757,0,1029,0.001558266,898,0.245606422,487,0,1013,0.001766784,1007,0.000664802
958,758,0,1036,0.001554864,770,0.245393453,492,0,1015,0.001766784,932,0.000664664
959,759,0,525,0.001554594,800,0.245340269,493,0,1021,0.001766784,651,0.000664586
960,761,0,932,0.001551943,864,0.245127761,501,0,1024,0.001766784,797,0.000664473
961,762,0,851,0.001543615,926,0.244809689,515,0,1026,0.001766784,1024,0.000664342
962,767,0,669,0.001522114,798,0.244756757,518,0,1030,0.001766784,1026,0.000664342
963,770,0,988,0.001500465,669,0.244703848,524,0,1045,0.001766784,834,0.000663799
964,772,0,560,0.00149155,933,0.244545258,525,0,1046,0.001766784,913,0.000663652
965,775,0,224,0.001489964,969,0.244386874,536,0,1047,0.001766784,228,0.00066348
966,778,0,1021,0.00146936,970,0.244386874,549,0,1048,0.001766784,998,0.000663243
967,781,0,1073,0.001458326,1062,0.244334125,574,0,1050,0.001766784,533,0.000662976
968,784,0,1038,0.001452592,872,0.244228695,582,0,1059,0.001766784,775,0.00066295
969,788,0,495,0.001441453,875,0.244228695,596,0,1060,0.001766784,675,0.000662888
970,790,0,753,0.00143612,978,0.244018107,614,0,1062,0.001766784,924,0.000662767
971,793,0,933,0.001426844,495,0.24391295,615,0,1064,0.001766784,1125,0.000662746
972,795,0,1074,0.001419343,174,0.243545611,617,0,1074,0.001766784,523,0.000662467
973,796,0,966,0.001412046,767,0.24344086,618,0,1078,0.001766784,435,0.000662042
974,797,0,930,0.001408586,908,0.24344086,627,0,1085,0.001766784,427,0.00066197
975,798,0,968,0.001406485,855,0.243388519,630,0,1087,0.001766784,1126,0.000661879
976,799,0,1077,0.001403036,856,0.243388519,634,0,1088,0.001766784,838,0.000660717
977,802,0,1040,0.001392935,857,0.243388519,636,0,1089,0.001766784,814,0.000660367
978,803,0,938,0.001374071,1024,0.243336199,643,0,1094,0.001766784,579,0.000659828
979,804,0,682,0.001372474,1026,0.243336199,644,0,1095,0.001766784,158,0.000659756
980,806,0,770,0.00135514,341,0.243127148,651,0,1099,0.001766784,672,0.000659549
981,813,0,900,0.001329528,940,0.243074941,654,0,1112,0.001766784,576,0.000659156
982,814,0,978,0.001298397,851,0.243022757,666,0,1122,0.001766784,122,0.00065877
983,819,0,636,0.001274648,1097,0.24276217,669,0,34,0.000883392,1021,0.00065857
984,822,0,1052,0.001250194,915,0.24271012,673,0,35,0.000883392,248,0.000658207
985,824,0,969,0.001249991,841,0.242398287,678,0,36,0.000883392,866,0.000657834
986,825,0,970,0.001249991,318,0.242294521,682,0,110,0.000883392,472,0.000657348
987,827,0,882,0.001241486,1042,0.241880342,684,0,174,0.000883392,1075,0.000656348
988,829,0,1104,0.001239299,998,0.241673783,689,0,252,0.000883392,543,0.000655181
989,830,0,1053,0.00123913,1007,0.241364606,716,0,260,0.000883392,569,0.000655167
990,831,0,715,0.001233975,1099,0.241364606,721,0,293,0.000883392,950,0.000654912
991,834,0,1024,0.001215993,317,0.241313153,734,0,317,0.000883392,831,0.000654364
992,840,0,1026,0.001215993,636,0.241313153,738,0,373,0.000883392,971,0.000654355
993,841,0,1044,0.001212422,1020,0.241107561,739,0,423,0.000883392,972,0.000654355
994,842,0,625,0.001211547,1003,0.24090232,750,0,462,0.000883392,825,0.000654283
995,843,0,872,0.00119344,1083,0.24079983,757,0,487,0.000883392,865,0.000654222
996,844,0,875,0.00119344,1014,0.240339703,758,0,492,0.000883392,1107,0.000654016
997,845,0,1015,0.001191661,560,0.240186718,759,0,493,0.000883392,1108,0.000653926
998,849,0,902,0.001184454,1089,0.240033927,762,0,501,0.000883392,1109,0.000653926
999,851,0,898,0.001180915,916,0.239728928,776,0,515,0.000883392,1110,0.000653926
1000,855,0,910,0.001158616,673,0.239121251,778,0,518,0.000883392,1017,0.000653473
1001,856,0,855,0.001138966,224,0.238818565,781,0,525,0.000883392,1091,0.000653129
1002,857,0,856,0.001138966,1085,0.23866751,784,0,549,0.000883392,946,0.000652778
1003,861,0,857,0.001138966,1046,0.238265628,788,0,574,0.000883392,796,0.000652695
1004,862,0,615,0.001124192,614,0.23791509,790,0,582,0.000883392,738,0.000652659
1005,863,0,617,0.001124192,976,0.237665337,799,0,614,0.000883392,615,0.000652289
1006,864,0,618,0.001124192,1038,0.237565582,800,0,615,0.000883392,617,0.000652289
1007,865,0,1046,0.001116352,1057,0.2371674,802,0,617,0.000883392,618,0.000652289
1008,866,0,1085,0.001106918,842,0.237117721,803,0,618,0.000883392,536,0.000652259
1009,872,0,1096,0.001090722,1053,0.237117721,804,0,627,0.000883392,734,0.000652076
1010,875,0,1111,0.001079334,983,0.237018425,812,0,634,0.000883392,800,0.000651187
1011,876,0,1115,0.001075882,799,0.23677055,829,0,636,0.000883392,1123,0.000651132
1012,882,0,998,0.001071938,1018,0.23677055,831,0,643,0.000883392,1056,0.000650803
1013,896,0,673,0.001071178,1111,0.236671545,838,0,666,0.000883392,900,0.000650489
1014,897,0,1003,0.001066767,993,0.236177759,842,0,669,0.000883392,179,0.00065037
1015,900,0,908,0.001053032,626,0.236128494,844,0,678,0.000883392,535,0.000650283
1016,904,0,1062,0.001047875,1104,0.236128494,851,0,684,0.000883392,726,0.000649762
1017,905,0,879,0.001035705,625,0.236030025,855,0,689,0.000883392,844,0.000649316
1018,908,0,574,0.001022154,1115,0.23509865,856,0,716,0.000883392,231,0.000648877
1019,910,0,841,0.001021026,946,0.235001038,857,0,721,0.000883392,630,0.000648685
1020,912,0,1058,0.001005039,1065,0.234952262,861,0,739,0.000883392,654,0.000648628
1021,915,0,1089,0.000997631,844,0.234903507,862,0,750,0.000883392,280,0.000648589
1022,916,0,1020,0.000987014,1076,0.234562785,866,0,757,0.000883392,855,0.000648419
1023,917,0,990,0.000984324,574,0.234514191,872,0,758,0.000883392,856,0.000648419
1024,918,0,842,0.000981163,1086,0.234465617,875,0,759,0.000883392,857,0.000648419
1025,920,0,849,0.00095946,739,0.234417064,886,0,762,0.000883392,150,0.000648163
1026,924,0,983,0.000951476,1016,0.234320017,896,0,778,0.000883392,291,0.000648016
1027,925,0,993,0.000947004,1044,0.233739418,900,0,781,0.000883392,761,0.000647897
1028,930,0,626,0.000943589,971,0.233353948,905,0,784,0.000883392,501,0.000647853
1029,932,0,767,0.000927072,972,0.233353948,908,0,788,0.000883392,716,0.000647739
1030,933,0,1065,0.000915087,1048,0.232969747,912,0,790,0.000883392,1080,0.000647614
1031,938,0,1007,0.000883395,849,0.232825998,915,0,799,0.000883392,1081,0.000647614
1032,946,0,1035,0.000880003,716,0.23253903,916,0,802,0.000883392,1082,0.000647614
1033,947,0,1075,0.000868832,1074,0.231919689,917,0,803,0.000883392,750,0.000647564
1034,948,0,1083,0.000867334,1050,0.231682358,926,0,804,0.000883392,1106,0.000647562
1035,954,0,614,0.000865984,900,0.231398201,933,0,829,0.000883392,759,0.000647536
1036,955,0,1050,0.000864408,879,0.231350909,938,0,831,0.000883392,1113,0.000647494
1037,958,0,1086,0.000819853,1113,0.230926153,946,0,842,0.000883392,108,0.000646948
1038,963,0,1014,0.000799469,866,0.230409119,947,0,844,0.000883392,905,0.000646797
1039,965,0,683,0.000792926,615,0.23036223,948,0,851,0.000883392,960,0.000646252
1040,969,0,844,0.000776334,617,0.23036223,950,0,855,0.000883392,1043,0.000646249
1041,970,0,1092,0.000775254,618,0.23036223,954,0,856,0.000883392,1116,0.000646195
1042,971,0,1116,0.000754875,996,0.23036223,955,0,857,0.000883392,812,0.000645945
1043,972,0,971,0.000708524,1087,0.23036223,958,0,861,0.000883392,1028,0.000645851
1044,973,0,972,0.000708524,1088,0.23036223,960,0,862,0.000883392,515,0.000645774
1045,974,0,946,0.000692967,1091,0.22998781,963,0,866,0.000883392,518,0.000645774
1046,976,0,1112,0.000689208,784,0.229941093,965,0,872,0.000883392,992,0.000645662
1047,990,0,1076,0.000674906,759,0.229894395,966,0,875,0.000883392,614,0.000645658
1048,993,0,759,0.000668887,990,0.229847716,968,0,896,0.000883392,1101,0.000645304
1049,996,0,1018,0.000655942,831,0.229289042,969,0,900,0.000883392,477,0.000645195
1050,997,0,515,0.000640691,781,0.22910342,970,0,905,0.000883392,1100,0.00064497
1051,999,0,518,0.000640691,1108,0.22910342,971,0,908,0.000883392,842,0.000644441
1052,1005,0,731,0.000634696,1109,0.22910342,972,0,912,0.000883392,1093,0.000644435
1053,1007,0,732,0.000634696,1110,0.22910342,976,0,915,0.000883392,96,0.000644385
1054,1009,0,513,0.000626026,1101,0.228964401,983,0,916,0.000883392,712,0.000643934
1055,1010,0,866,0.000624717,515,0.228918099,985,0,917,0.000883392,574,0.000643526
1056,1011,0,1057,0.000617698,518,0.228918099,990,0,933,0.000883392,802,0.000643487
1057,1013,0,627,0.000609604,997,0.228686869,992,0,938,0.000883392,803,0.000643487
1058,1014,0,1094,0.000607951,999,0.228594507,998,0,946,0.000883392,776,0.000643459
1059,1015,0,716,0.000607024,1028,0.228594507,999,0,947,0.000883392,636,0.000643282
1060,1017,0,1028,0.000601943,827,0.228133817,1005,0,948,0.000883392,246,0.000643267
1061,1020,0,1016,0.000557993,750,0.22808785,1011,0,954,0.000883392,52,0.000642739
1062,1021,0,1108,0.000553312,1035,0.2277666,1014,0,955,0.000883392,990,0.00064268
1063,1027,0,1109,0.000553312,1112,0.2277666,1017,0,958,0.000883392,999,0.000642633
1064,1028,0,1110,0.000553312,1079,0.227720781,1020,0,963,0.000883392,1115,0.0006417
1065,1029,0,1087,0.00054254,1056,0.227537688,1024,0,965,0.000883392,872,0.000641585
1066,1030,0,1088,0.00054254,1043,0.227400562,1026,0,969,0.000883392,875,0.000641585
1067,1032,0,1093,0.000534961,861,0.227172386,1027,0,970,0.000883392,235,0.000641387
1068,1039,0,997,0.000516986,513,0.226264241,1028,0,971,0.000883392,627,0.000641245
1069,1041,0,999,0.000515785,731,0.225993212,1029,0,972,0.000883392,1076,0.000640742
1070,1043,0,1056,0.000500151,732,0.225993212,1032,0,976,0.000883392,393,0.000640613
1071,1045,0,831,0.000496126,627,0.225903013,1039,0,990,0.000883392,1014,0.000640296
1072,1046,0,996,0.000493771,1017,0.225542937,1040,0,999,0.000883392,781,0.000640108
1073,1051,0,1039,0.000482346,1125,0.225049702,1041,0,1005,0.000883392,1073,0.000639525
1074,1054,0,1041,0.000482346,1027,0.224425059,1043,0,1011,0.000883392,1039,0.000639199
1075,1055,0,1113,0.00047209,1039,0.223848131,1047,0,1014,0.000883392,1041,0.000639199
1076,1056,0,1043,0.00047047,1041,0.223848131,1048,0,1017,0.000883392,908,0.000639047
1077,1057,0,750,0.000469431,683,0.223803875,1050,0,1020,0.000883392,969,0.000638674
1078,1058,0,861,0.000468753,804,0.223803875,1051,0,1027,0.000883392,970,0.000638674
1079,1059,0,1091,0.000466081,1093,0.223803875,1054,0,1028,0.000883392,666,0.000638581
1080,1062,0,1079,0.000454339,905,0.223627025,1055,0,1029,0.000883392,788,0.000638472
1081,1063,0,1105,0.000452487,1092,0.223318209,1056,0,1032,0.000883392,933,0.000638409
1082,1070,0,1123,0.000446761,1116,0.222966319,1058,0,1039,0.000883392,784,0.000638323
1083,1071,0,501,0.000430151,1095,0.222703128,1060,0,1041,0.000883392,34,0.000638294
1084,1073,0,1101,0.000420528,1073,0.222440558,1063,0,1043,0.000883392,35,0.000638294
1085,1074,0,1027,0.000412484,1080,0.222222222,1064,0,1051,0.000883392,36,0.000638294
1086,1075,0,905,0.000405248,1081,0.222222222,1070,0,1054,0.000883392,938,0.000638273
1087,1076,0,804,0.000403924,1082,0.222222222,1071,0,1055,0.000883392,1029,0.000638137
1088,1080,0,1048,0.000395264,501,0.222047862,1073,0,1056,0.000883392,976,0.000637937
1089,1081,0,1017,0.000394075,802,0.22109375,1075,0,1058,0.000883392,851,0.000637584
1090,1082,0,1064,0.000348509,803,0.22109375,1076,0,1063,0.000883392,689,0.000637318
1091,1084,0,827,0.000345367,1064,0.220705791,1078,0,1070,0.000883392,669,0.000637284
1092,1085,0,1084,0.000323077,682,0.220147802,1080,0,1071,0.000883392,1020,0.0006372
1093,1089,0,1106,0.000313325,1078,0.220104997,1081,0,1073,0.000883392,915,0.000636988
1094,1090,0,1095,0.000300017,1094,0.219677858,1082,0,1075,0.000883392,1058,0.000636637
1095,1091,0,1080,0.000298171,1106,0.218997872,1084,0,1076,0.000883392,963,0.000635443
1096,1092,0,1081,0.000298171,1047,0.218786239,1087,0,1080,0.000883392,965,0.000635443
1097,1093,0,1082,0.000298171,1114,0.218195837,1088,0,1081,0.000883392,739,0.000635341
1098,1094,0,1114,0.000297565,1075,0.21798575,1090,0,1082,0.000883392,1011,0.000635309
1099,1095,0,1107,0.000284893,1084,0.21669219,1091,0,1084,0.000883392,916,0.000635256
1100,1096,0,917,0.00027191,1119,0.215372907,1092,0,1090,0.000883392,582,0.000635046
1101,1098,0,1119,0.00027172,947,0.214678551,1093,0,1091,0.000883392,549,0.000634959
1102,1100,0,1047,0.000235332,948,0.214678551,1098,0,1092,0.000883392,487,0.000634534
1103,1101,0,1078,0.000229682,1107,0.213948214,1099,0,1093,0.000883392,492,0.000634534
1104,1102,0,1100,0.000228979,1100,0.213423831,1100,0,1098,0.000883392,493,0.000634534
1105,1103,0,947,0.00022333,1123,0.213262999,1101,0,1100,0.000883392,1005,0.000634189
1106,1105,0,948,0.00022333,1071,0.213222829,1102,0,1101,0.000883392,762,0.00063415
1107,1106,0,1125,0.000216126,1118,0.213222829,1103,0,1102,0.000883392,174,0.000634144
1108,1107,0,1121,0.000214522,1098,0.213182674,1105,0,1103,0.000883392,525,0.000634134
1109,1108,0,1063,0.000214265,1121,0.21258216,1106,0,1105,0.000883392,1054,0.000634129
1110,1109,0,896,0.000195672,1126,0.211667913,1107,0,1106,0.000883392,317,0.00063407
1111,1110,0,1071,0.00019327,1117,0.211233439,1108,0,1107,0.000883392,829,0.000633453
1112,1112,0,1055,0.000180729,1055,0.21119403,1109,0,1108,0.000883392,110,0.000633082
1113,1113,0,1126,0.00017295,896,0.211115256,1110,0,1109,0.000883392,1032,0.000632873
1114,1114,0,634,0.00016484,634,0.210096511,1113,0,1110,0.000883392,1070,0.000632804
1115,1115,0,1098,0.000161053,757,0.209552018,1114,0,1113,0.000883392,684,0.0006328
1116,1116,0,1090,0.000152669,758,0.209552018,1115,0,1114,0.000883392,799,0.000632713
1117,1117,0,757,0.000147446,1105,0.208933186,1116,0,1115,0.000883392,955,0.000632701
1118,1118,0,758,0.000147446,1090,0.207897153,1117,0,1116,0.000883392,958,0.000632701
1119,1119,0,1118,0.000143162,1063,0.200744813,1118,0,1117,0.000883392,912,0.000632464
1120,1120,0,1117,0.000132859,1120,0.200424929,1119,0,1118,0.000883392,862,0.000631733
1121,1121,0,1129,9.35E-05,1128,0.200318528,1120,0,1119,0.000883392,293,0.000631695
1122,1122,0,1122,8.64E-05,1122,0.200176835,1121,0,1120,0.000883392,423,0.000631624
1123,1123,0,1127,8.11E-05,1129,0.200106063,1123,0,1121,0.000883392,252,0.000631571
1124,1124,0,1120,6.79E-05,917,0.199612061,1124,0,1123,0.000883392,260,0.000631571
1125,1125,0,1103,6.53E-05,1127,0.199365974,1125,0,1124,0.000883392,678,0.000630936
1126,1126,0,1128,6.03E-05,1103,0.197075209,1126,0,1125,0.000883392,462,0.000630801
1127,1127,0,1102,4.47E-05,1102,0.195813873,1127,0,1126,0.000883392,721,0.000630623
1128,1128,0,1131,3.95E-05,1131,0.189964759,1128,0,1127,0.000883392,954,0.000629769
1129,1129,0,1051,3.02E-05,1124,0.186153593,1129,0,1128,0.000883392,790,0.000629591
1130,1130,0,1124,2.49E-05,1130,0.185512947,1130,0,1129,0.000883392,373,0.000629524
1131,1131,0,1130,2.19E-05,1051,0.184545158,1131,0,1130,0.000883392,778,0.0006293
1132,1132,0,1132,1.52E-05,1132,0.182169295,1132,0,1131,0.000883392,643,0.000627312
